Variable	DescrCA	DescrES	DescrEN	Valor_Value	LabelCA	LabelES	LabelEN
T4_PARENTIU11_8				09	Sogre	Suegro	Father-in-law
T4_PARENTIU11_8				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU11_8				11	No emparentat	No emparentado	Not related
T4_PARENTIU11_9	Parentiu de la persona 11 amb la persona 9	Parentesco de la persona 11 con la persona 9	Kinship of person 11 with person 9				
T4_PARENTIU11_9				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU11_9				02	Fill	Hijo	Son
T4_PARENTIU11_9				03	Germà	Hermano	Brother
T4_PARENTIU11_9				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU11_9				05	Net	Nieto	Grandson
T4_PARENTIU11_9				06	Avi	Abuelo	Grandfather
T4_PARENTIU11_9				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU11_9				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU11_9				09	Sogre	Suegro	Father-in-law
T4_PARENTIU11_9				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU11_9				11	No emparentat	No emparentado	Not related
T4_PARENTIU11_10	Parentiu de la persona 11 amb la persona 10	Parentesco de la persona 11 con la persona 10	Kinship of person 11 with person 10				
T4_PARENTIU11_10				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU11_10				02	Fill	Hijo	Son
T4_PARENTIU11_10				03	Germà	Hermano	Brother
T4_PARENTIU11_10				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU11_10				05	Net	Nieto	Grandson
T4_PARENTIU11_10				06	Avi	Abuelo	Grandfather
T4_PARENTIU11_10				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU11_10				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU11_10				09	Sogre	Suegro	Father-in-law
T4_PARENTIU11_10				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU11_10				11	No emparentat	No emparentado	Not related
T4_PARENTIU12_1	Parentiu de la persona 12 amb la persona 1	Parentesco de la persona 12 con la persona 1	Kinship of person 12 with person 1				
T4_PARENTIU12_1				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU12_1				02	Fill	Hijo	Son
T4_PARENTIU12_1				03	Germà	Hermano	Brother
T4_PARENTIU12_1				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU12_1				05	Net	Nieto	Grandson
T4_PARENTIU12_1				06	Avi	Abuelo	Grandfather
T4_PARENTIU12_1				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU12_1				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU12_1				09	Sogre	Suegro	Father-in-law
T4_PARENTIU12_1				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU12_1				11	No emparentat	No emparentado	Not related
T4_PARENTIU12_2	Parentiu de la persona 12 amb la persona 2	Parentesco de la persona 12 con la persona 2	Kinship of person 12 with person 2				
T4_PARENTIU12_2				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU12_2				02	Fill	Hijo	Son
T4_PARENTIU12_2				03	Germà	Hermano	Brother
T4_PARENTIU12_2				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU12_2				05	Net	Nieto	Grandson
T4_PARENTIU12_2				06	Avi	Abuelo	Grandfather
T4_PARENTIU12_2				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU12_2				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU12_2				09	Sogre	Suegro	Father-in-law
T4_PARENTIU12_2				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU12_2				11	No emparentat	No emparentado	Not related
T4_PARENTIU12_3	Parentiu de la persona 12 amb la persona 3	Parentesco de la persona 12 con la persona 3	Kinship of person 12 with person 3				
T4_PARENTIU12_3				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU12_3				02	Fill	Hijo	Son
T4_PARENTIU12_3				03	Germà	Hermano	Brother
T4_PARENTIU12_3				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU12_3				05	Net	Nieto	Grandson
T4_PARENTIU12_3				06	Avi	Abuelo	Grandfather
T4_PARENTIU12_3				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU12_3				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU12_3				09	Sogre	Suegro	Father-in-law
T4_PARENTIU12_3				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU12_3				11	No emparentat	No emparentado	Not related
T4_PARENTIU12_4	Parentiu de la persona 12 amb la persona 4	Parentesco de la persona 12 con la persona 4	Kinship of person 12 with person 4				
T4_PARENTIU12_4				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU12_4				02	Fill	Hijo	Son
T4_PARENTIU12_4				03	Germà	Hermano	Brother
T4_PARENTIU12_4				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU12_4				05	Net	Nieto	Grandson
T4_PARENTIU12_4				06	Avi	Abuelo	Grandfather
T4_PARENTIU12_4				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU12_4				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU12_4				09	Sogre	Suegro	Father-in-law
T4_PARENTIU12_4				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU12_4				11	No emparentat	No emparentado	Not related
T4_PARENTIU12_5	Parentiu de la persona 12 amb la persona 5	Parentesco de la persona 12 con la persona 5	Kinship of person 12 with person 5				
T4_PARENTIU12_5				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU12_5				02	Fill	Hijo	Son
T4_PARENTIU12_5				03	Germà	Hermano	Brother
T4_PARENTIU12_5				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU12_5				05	Net	Nieto	Grandson
T4_PARENTIU12_5				06	Avi	Abuelo	Grandfather
T4_PARENTIU12_5				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU12_5				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU12_5				09	Sogre	Suegro	Father-in-law
T4_PARENTIU12_5				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU12_5				11	No emparentat	No emparentado	Not related
T4_PARENTIU12_6	Parentiu de la persona 12 amb la persona 6	Parentesco de la persona 12 con la persona 6	Kinship of person 12 with person 6				
T4_PARENTIU12_6				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU12_6				02	Fill	Hijo	Son
T4_PARENTIU12_6				03	Germà	Hermano	Brother
T4_PARENTIU12_6				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU12_6				05	Net	Nieto	Grandson
T4_PARENTIU12_6				06	Avi	Abuelo	Grandfather
T4_PARENTIU12_6				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU12_6				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU12_6				09	Sogre	Suegro	Father-in-law
T4_PARENTIU12_6				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU12_6				11	No emparentat	No emparentado	Not related
T4_PARENTIU12_7	Parentiu de la persona 12 amb la persona 7	Parentesco de la persona 12 con la persona 7	Kinship of person 12 with person 7				
T4_PARENTIU12_7				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU12_7				02	Fill	Hijo	Son
T4_PARENTIU12_7				03	Germà	Hermano	Brother
T4_PARENTIU12_7				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU12_7				05	Net	Nieto	Grandson
T4_PARENTIU12_7				06	Avi	Abuelo	Grandfather
T4_PARENTIU12_7				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU12_7				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU12_7				09	Sogre	Suegro	Father-in-law
T4_PARENTIU12_7				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU12_7				11	No emparentat	No emparentado	Not related
T4_PARENTIU12_8	Parentiu de la persona 12 amb la persona 8	Parentesco de la persona 12 con la persona 8	Kinship of person 12 with person 8				
T4_PARENTIU12_8				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU12_8				02	Fill	Hijo	Son
T4_PARENTIU12_8				03	Germà	Hermano	Brother
T4_PARENTIU12_8				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU12_8				05	Net	Nieto	Grandson
T4_PARENTIU12_8				06	Avi	Abuelo	Grandfather
T4_PARENTIU12_8				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU12_8				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU12_8				09	Sogre	Suegro	Father-in-law
T4_PARENTIU12_8				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU12_8				11	No emparentat	No emparentado	Not related
T4_PARENTIU12_9	Parentiu de la persona 12 amb la persona 9	Parentesco de la persona 12 con la persona 9	Kinship of person 12 with person 9				
T4_PARENTIU12_9				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU12_9				02	Fill	Hijo	Son
T4_PARENTIU12_9				03	Germà	Hermano	Brother
T4_PARENTIU12_9				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU12_9				05	Net	Nieto	Grandson
T4_PARENTIU12_9				06	Avi	Abuelo	Grandfather
T4_PARENTIU12_9				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU12_9				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU12_9				09	Sogre	Suegro	Father-in-law
T4_PARENTIU12_9				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU12_9				11	No emparentat	No emparentado	Not related
T4_PARENTIU12_10	Parentiu de la persona 12 amb la persona 10	Parentesco de la persona 12 con la persona 10	Kinship of person 12 with person 10				
T4_PARENTIU12_10				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU12_10				02	Fill	Hijo	Son
T4_PARENTIU12_10				03	Germà	Hermano	Brother
T4_PARENTIU12_10				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU12_10				05	Net	Nieto	Grandson
T4_PARENTIU12_10				06	Avi	Abuelo	Grandfather
T4_PARENTIU12_10				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU12_10				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU12_10				09	Sogre	Suegro	Father-in-law
T4_PARENTIU12_10				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU12_10				11	No emparentat	No emparentado	Not related
T4_PARENTIU12_11	Parentiu de la persona 12 amb la persona 11	Parentesco de la persona 12 con la persona 11	Kinship of person 12 with person 11				
T4_PARENTIU12_11				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU12_11				02	Fill	Hijo	Son
T4_PARENTIU12_11				03	Germà	Hermano	Brother
T4_PARENTIU12_11				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU12_11				05	Net	Nieto	Grandson
T4_PARENTIU12_11				06	Avi	Abuelo	Grandfather
T4_PARENTIU12_11				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU12_11				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU12_11				09	Sogre	Suegro	Father-in-law
T4_PARENTIU12_11				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU12_11				11	No emparentat	No emparentado	Not related
T4_PARENTIU13_1	Parentiu de la persona 13 amb la persona 1	Parentesco de la persona 13 con la persona 1	Kinship of person 13 with person 1				
T4_PARENTIU13_1				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU13_1				02	Fill	Hijo	Son
T4_PARENTIU13_1				03	Germà	Hermano	Brother
T4_PARENTIU13_1				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU13_1				05	Net	Nieto	Grandson
T4_PARENTIU13_1				06	Avi	Abuelo	Grandfather
T4_PARENTIU13_1				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU13_1				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU13_1				09	Sogre	Suegro	Father-in-law
T4_PARENTIU13_1				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU13_1				11	No emparentat	No emparentado	Not related
T4_PARENTIU13_2	Parentiu de la persona 13 amb la persona 2	Parentesco de la persona 13 con la persona 2	Kinship of person 13 with person 2				
T4_PARENTIU13_2				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU13_2				02	Fill	Hijo	Son
T4_PARENTIU13_2				03	Germà	Hermano	Brother
T4_PARENTIU13_2				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU13_2				05	Net	Nieto	Grandson
T4_PARENTIU13_2				06	Avi	Abuelo	Grandfather
T4_PARENTIU13_2				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU13_2				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU13_2				09	Sogre	Suegro	Father-in-law
T4_PARENTIU13_2				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU13_2				11	No emparentat	No emparentado	Not related
T4_PARENTIU13_3	Parentiu de la persona 13 amb la persona 3	Parentesco de la persona 13 con la persona 3	Kinship of person 13 with person 3				
T4_PARENTIU13_3				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU13_3				02	Fill	Hijo	Son
T4_PARENTIU13_3				03	Germà	Hermano	Brother
T4_PARENTIU13_3				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU13_3				05	Net	Nieto	Grandson
T4_PARENTIU13_3				06	Avi	Abuelo	Grandfather
T4_PARENTIU13_3				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU13_3				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU13_3				09	Sogre	Suegro	Father-in-law
T4_PARENTIU13_3				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU13_3				11	No emparentat	No emparentado	Not related
T4_PARENTIU13_4	Parentiu de la persona 13 amb la persona 4	Parentesco de la persona 13 con la persona 4	Kinship of person 13 with person 4				
T4_PARENTIU13_4				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU13_4				02	Fill	Hijo	Son
T4_PARENTIU13_4				03	Germà	Hermano	Brother
T4_PARENTIU13_4				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU13_4				05	Net	Nieto	Grandson
T4_PARENTIU13_4				06	Avi	Abuelo	Grandfather
T4_PARENTIU13_4				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU13_4				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU13_4				09	Sogre	Suegro	Father-in-law
T4_PARENTIU13_4				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU13_4				11	No emparentat	No emparentado	Not related
T4_PARENTIU13_5	Parentiu de la persona 13 amb la persona 5	Parentesco de la persona 13 con la persona 5	Kinship of person 13 with person 5				
T4_PARENTIU13_5				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU13_5				02	Fill	Hijo	Son
T4_PARENTIU13_5				03	Germà	Hermano	Brother
T4_PARENTIU13_5				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU13_5				05	Net	Nieto	Grandson
T4_PARENTIU13_5				06	Avi	Abuelo	Grandfather
T4_PARENTIU13_5				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU13_5				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU13_5				09	Sogre	Suegro	Father-in-law
T4_PARENTIU13_5				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU13_5				11	No emparentat	No emparentado	Not related
T4_PARENTIU13_6	Parentiu de la persona 13 amb la persona 6	Parentesco de la persona 13 con la persona 6	Kinship of person 13 with person 6				
T4_PARENTIU13_6				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU13_6				02	Fill	Hijo	Son
T4_PARENTIU13_6				03	Germà	Hermano	Brother
T4_PARENTIU13_6				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU13_6				05	Net	Nieto	Grandson
T4_PARENTIU13_6				06	Avi	Abuelo	Grandfather
T4_PARENTIU13_6				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU13_6				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU13_6				09	Sogre	Suegro	Father-in-law
T4_PARENTIU13_6				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU13_6				11	No emparentat	No emparentado	Not related
T4_PARENTIU13_7	Parentiu de la persona 13 amb la persona 7	Parentesco de la persona 13 con la persona 7	Kinship of person 13 with person 7				
T4_PARENTIU13_7				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU13_7				02	Fill	Hijo	Son
T4_PARENTIU13_7				03	Germà	Hermano	Brother
T4_PARENTIU13_7				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU13_7				05	Net	Nieto	Grandson
T4_PARENTIU13_7				06	Avi	Abuelo	Grandfather
T4_PARENTIU13_7				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU13_7				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU13_7				09	Sogre	Suegro	Father-in-law
T4_PARENTIU13_7				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU13_7				11	No emparentat	No emparentado	Not related
T4_PARENTIU13_8	Parentiu de la persona 13 amb la persona 8	Parentesco de la persona 13 con la persona 8	Kinship of person 13 with person 8				
T4_PARENTIU13_8				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU13_8				02	Fill	Hijo	Son
T4_PARENTIU13_8				03	Germà	Hermano	Brother
T4_PARENTIU13_8				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU13_8				05	Net	Nieto	Grandson
T4_PARENTIU13_8				06	Avi	Abuelo	Grandfather
T4_PARENTIU13_8				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU13_8				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU13_8				09	Sogre	Suegro	Father-in-law
T4_PARENTIU13_8				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU13_8				11	No emparentat	No emparentado	Not related
T4_PARENTIU13_9	Parentiu de la persona 13 amb la persona 9	Parentesco de la persona 13 con la persona 9	Kinship of person 13 with person 9				
T4_PARENTIU13_9				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU13_9				02	Fill	Hijo	Son
T4_PARENTIU13_9				03	Germà	Hermano	Brother
T4_PARENTIU13_9				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU13_9				05	Net	Nieto	Grandson
T4_PARENTIU13_9				06	Avi	Abuelo	Grandfather
T4_PARENTIU13_9				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU13_9				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU13_9				09	Sogre	Suegro	Father-in-law
T4_PARENTIU13_9				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU13_9				11	No emparentat	No emparentado	Not related
T4_PARENTIU13_10	Parentiu de la persona 13 amb la persona 10	Parentesco de la persona 13 con la persona 10	Kinship of person 13 with person 10				
T4_PARENTIU13_10				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU13_10				02	Fill	Hijo	Son
T4_PARENTIU13_10				03	Germà	Hermano	Brother
T4_PARENTIU13_10				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU13_10				05	Net	Nieto	Grandson
T4_PARENTIU13_10				06	Avi	Abuelo	Grandfather
T4_PARENTIU13_10				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU13_10				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU13_10				09	Sogre	Suegro	Father-in-law
T4_PARENTIU13_10				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU13_10				11	No emparentat	No emparentado	Not related
T4_PARENTIU13_11	Parentiu de la persona 13 amb la persona 11	Parentesco de la persona 13 con la persona 11	Kinship of person 13 with person 11				
T4_PARENTIU13_11				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU13_11				02	Fill	Hijo	Son
T4_PARENTIU13_11				03	Germà	Hermano	Brother
T4_PARENTIU13_11				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU13_11				05	Net	Nieto	Grandson
T4_PARENTIU13_11				06	Avi	Abuelo	Grandfather
T4_PARENTIU13_11				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU13_11				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU13_11				09	Sogre	Suegro	Father-in-law
T4_PARENTIU13_11				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU13_11				11	No emparentat	No emparentado	Not related
T4_PARENTIU13_12	Parentiu de la persona 13 amb la persona 12	Parentesco de la persona 13 con la persona 12	Kinship of person 13 with person 12				
T4_PARENTIU13_12				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU13_12				02	Fill	Hijo	Son
T4_PARENTIU13_12				03	Germà	Hermano	Brother
T4_PARENTIU13_12				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU13_12				05	Net	Nieto	Grandson
T4_PARENTIU13_12				06	Avi	Abuelo	Grandfather
T4_PARENTIU13_12				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU13_12				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU13_12				09	Sogre	Suegro	Father-in-law
T4_PARENTIU13_12				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU13_12				11	No emparentat	No emparentado	Not related
T4_PARENTIU14_1	Parentiu de la persona 14 amb la persona 1	Parentesco de la persona 14 con la persona 1	Kinship of person 14 with person 1				
T4_PARENTIU14_1				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU14_1				02	Fill	Hijo	Son
T4_PARENTIU14_1				03	Germà	Hermano	Brother
T4_PARENTIU14_1				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU14_1				05	Net	Nieto	Grandson
T4_PARENTIU14_1				06	Avi	Abuelo	Grandfather
T4_PARENTIU14_1				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU14_1				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU14_1				09	Sogre	Suegro	Father-in-law
T4_PARENTIU14_1				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU14_1				11	No emparentat	No emparentado	Not related
T4_PARENTIU14_2	Parentiu de la persona 14 amb la persona 2	Parentesco de la persona 14 con la persona 2	Kinship of person 14 with person 2				
T4_PARENTIU14_2				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU14_2				02	Fill	Hijo	Son
T4_PARENTIU14_2				03	Germà	Hermano	Brother
T4_PARENTIU14_2				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU14_2				05	Net	Nieto	Grandson
T4_PARENTIU14_2				06	Avi	Abuelo	Grandfather
T4_PARENTIU14_2				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU14_2				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU14_2				09	Sogre	Suegro	Father-in-law
T4_PARENTIU14_2				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU14_2				11	No emparentat	No emparentado	Not related
T4_PARENTIU14_3	Parentiu de la persona 14 amb la persona 3	Parentesco de la persona 14 con la persona 3	Kinship of person 14 with person 3				
T4_PARENTIU14_3				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU14_3				02	Fill	Hijo	Son
T4_PARENTIU14_3				03	Germà	Hermano	Brother
T4_PARENTIU14_3				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU14_3				05	Net	Nieto	Grandson
T4_PARENTIU14_3				06	Avi	Abuelo	Grandfather
T4_PARENTIU14_3				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU14_3				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU14_3				09	Sogre	Suegro	Father-in-law
T4_PARENTIU14_3				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU14_3				11	No emparentat	No emparentado	Not related
T4_PARENTIU14_4	Parentiu de la persona 14 amb la persona 4	Parentesco de la persona 14 con la persona 4	Kinship of person 14 with person 4				
T4_PARENTIU14_4				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU14_4				02	Fill	Hijo	Son
T4_PARENTIU14_4				03	Germà	Hermano	Brother
T4_PARENTIU14_4				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU14_4				05	Net	Nieto	Grandson
T4_PARENTIU14_4				06	Avi	Abuelo	Grandfather
T4_PARENTIU14_4				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU14_4				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU14_4				09	Sogre	Suegro	Father-in-law
T4_PARENTIU14_4				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU14_4				11	No emparentat	No emparentado	Not related
T4_PARENTIU14_5	Parentiu de la persona 14 amb la persona 5	Parentesco de la persona 14 con la persona 5	Kinship of person 14 with person 5				
T4_PARENTIU14_5				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU14_5				02	Fill	Hijo	Son
T4_PARENTIU14_5				03	Germà	Hermano	Brother
T4_PARENTIU14_5				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU14_5				05	Net	Nieto	Grandson
T4_PARENTIU14_5				06	Avi	Abuelo	Grandfather
T4_PARENTIU14_5				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU14_5				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU14_5				09	Sogre	Suegro	Father-in-law
T4_PARENTIU14_5				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU14_5				11	No emparentat	No emparentado	Not related
T4_PARENTIU14_6	Parentiu de la persona 14 amb la persona 6	Parentesco de la persona 14 con la persona 6	Kinship of person 14 with person 6				
T4_PARENTIU14_6				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU14_6				02	Fill	Hijo	Son
T4_PARENTIU14_6				03	Germà	Hermano	Brother
T4_PARENTIU14_6				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU14_6				05	Net	Nieto	Grandson
T4_PARENTIU14_6				06	Avi	Abuelo	Grandfather
T4_PARENTIU14_6				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU14_6				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU14_6				09	Sogre	Suegro	Father-in-law
T4_PARENTIU14_6				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU14_6				11	No emparentat	No emparentado	Not related
T4_PARENTIU14_7	Parentiu de la persona 14 amb la persona 7	Parentesco de la persona 14 con la persona 7	Kinship of person 14 with person 7				
T4_PARENTIU14_7				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU14_7				02	Fill	Hijo	Son
T4_PARENTIU14_7				03	Germà	Hermano	Brother
T4_PARENTIU14_7				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU14_7				05	Net	Nieto	Grandson
T4_PARENTIU14_7				06	Avi	Abuelo	Grandfather
T4_PARENTIU14_7				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU14_7				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU14_7				09	Sogre	Suegro	Father-in-law
T4_PARENTIU14_7				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU14_7				11	No emparentat	No emparentado	Not related
T4_PARENTIU14_8	Parentiu de la persona 14 amb la persona 8	Parentesco de la persona 14 con la persona 8	Kinship of person 14 with person 8				
T4_PARENTIU14_8				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
